id,link,text,date,likes,comments
1776,https://twitter.com/Freedom__Now/status/1734735999299699023#m,"The IDF has begun pumping seawater into Hamas' tunnel complex in Gaza, the Wall Street Journal reported on Tuesday citing unnamed US officials, adding that the process would likely take weeks.     https://www.jpost.com/breaking-news/article-777762","Dec 13, 2023 · 12:44 AM UTC",0,0
853,https://twitter.com/C_Actuel/status/1734183352838541511#m,Poutine et Netanyahou discutent de la situation humanitaire à Gaza par téléphone   Lire l'article 👉 https://camerounactuel.com/?p=189028,"Dec 11, 2023 · 12:08 PM UTC",0,0
1250,https://twitter.com/Carol1954509/status/1734748523277541721#m,We stand with Israel! 🇮🇱🇺🇸🇮🇱🇺🇸Hamas must be defeated.,"Dec 13, 2023 · 1:34 AM UTC",0,0
5059,https://twitter.com/IsraeliKravMaga/status/1734744368857198722#m,The UN is full of cowards. Not a single member state will call the number and ask for a release of the hostages and for hamas to give up. Not a single member state will call,"Dec 13, 2023 · 1:17 AM UTC",0,0
875,https://twitter.com/gbensimon1/status/1734736123891490859#m,Hamas gunman on top of UN Aid truck shooting at Palestinians civilians.,"Dec 13, 2023 · 12:44 AM UTC",0,0
2468,https://twitter.com/certual/status/1734742361362567224#m,So? Hamas killed unborn Jewish babies - you wanted a fight so you’ve got it,"Dec 13, 2023 · 1:09 AM UTC",0,0
1108,https://twitter.com/TheoLaubry/status/1734646156272058537#m,"Joe Biden a adressé ce jour un avertissement à Benyamin Netanyahou, hors caméras. Une sortie jusqu’ici jamais entendu depuis les attaques du 7 octobre.  Devant des donateurs démocrates à Washington, le président démocrate a déclaré que le soutien à Israël s’érode à cause de la campagne militaire à Gaza.   Selon lui, le gouvernement israélien est le plus conservateur de l’histoire du pays, refuse une solution à deux états et complique la situation. Il estime que Benyamin Netanyahou va devoir prendre des décisions fortes à ce sujet et changer sa composition. Il a aussi ajouté que le premier ministre israélien ne peut dire « non » à un État palestinien à l'avenir.  Concernant l’avenir de Gaza, on sait aussi que Joe Biden et son administration rejettent toute proposition qui inclut le contrôle israélien sur Gaza et ont mis en garde Israël contre le rétrécissement des frontières du territoire palestinien.  Ces commentaires ne devraient pas changer la position américaine à très court terme. La Maison Blanche n’appelle pas à un cessez-le-feu permanent, est toujours favorable à l’éradication du Hamas et a réitéré qu’Israël devait être en sécurité. Pour autant, ils donnent des indications sur l’état d’esprit réel de Joe Biden et son administration vis à vis du déroulement des opérations et de la politique du gouvernement Netanyahou.  𝑆𝑜𝑢𝑟𝑐𝑒:  𝑇ℎ𝑒 𝑀𝑒𝑠𝑠𝑒𝑛𝑔𝑒𝑟 - ""𝐵𝑖𝑑𝑒𝑛 𝑇𝑒𝑙𝑙𝑠 𝐷𝑜𝑛𝑜𝑟𝑠 𝐻𝑖𝑠 𝐼𝑠𝑟𝑎𝑒𝑙𝑖 𝐶𝑜𝑢𝑛𝑡𝑒𝑟𝑝𝑎𝑟𝑡 𝑀𝑢𝑠𝑡 𝐶ℎ𝑎𝑛𝑔𝑒 𝐻𝑎𝑟𝑑𝑙𝑖𝑛𝑒 𝐺𝑜𝑣𝑒𝑟𝑛𝑚𝑒𝑛𝑡 𝐴𝑠 𝑆𝑢𝑝𝑝𝑜𝑟𝑡 𝑊𝑎𝑛𝑒𝑠""","Dec 12, 2023 · 6:47 PM UTC",167,16
1654,https://twitter.com/desireerugani/status/1734584449675706844#m,“Tropas de Israel encontraram na Faixa de Gaza cartões de memória com mais registros das câmeras usadas pelos terroristas do Hamas nos ataques de 7 de Outubro.”  Israeldefato.,"Dec 12, 2023 · 2:42 PM UTC",685,4
1730,https://twitter.com/lynnees1/status/1734751504739803645#m,"You can keep snorting lady, it isn't going to happen until all your Hamas pals are dead.","Dec 13, 2023 · 1:46 AM UTC",0,0
387,https://twitter.com/ChuckCallesto/status/1734653864815583383#m,BREAKING REPORT: IDF forces have begun to pump seawater into Hamas' tunnels in Gaza..  DEVELOPING..,"Dec 12, 2023 · 7:18 PM UTC",734,55
137,https://twitter.com/KatieBel75/status/1734213771269202188#m,Bien fait pour #ElGhazou pour ses critiques envers la religion musulmane. Et bravo à #Pina qui soutient un criminel de guerre : #Netanyahou #genocide à #Gaza : honte aux propagandistes de l’organisation terroriste #Israel qui tue femmes et enfants en #Palestine ! #FreePalaestin,"Dec 11, 2023 · 2:09 PM UTC",2,0
1699,https://twitter.com/jthomazini/status/1734736938244948210#m,Where is your demand for the surrender of the terrorist group Hamas?,"Dec 13, 2023 · 12:48 AM UTC",0,0
6691,https://twitter.com/GeographerDC/status/1734750257290899472#m,Es evidente los terroristas de Hamas no se quieren rendir y no quieren liberar a los rehenes...,"Dec 13, 2023 · 1:41 AM UTC",0,0
1530,https://twitter.com/gardner_news/status/1734742444460155174#m,Worcester Jews embrace Hanukkah amid Israel-Hamas war at menorah lighting on Common https://www.telegram.com/story/lifestyle/faith/2023/12/12/worcesters-jewish-leaders-call-for-unity-as-they-light-menorah/71891922007/?utm_campaign=snd-autopilot,"Dec 13, 2023 · 1:10 AM UTC",0,1
8444,https://twitter.com/GonzDaGreat/status/1734740394532028888#m,Sure looks like Hamas are shooting at Palestinians along the roadside,"Dec 13, 2023 · 1:01 AM UTC",3,0
1538,https://twitter.com/adefathurahman/status/1734121459830952407#m,#FreePalestine #Netanyahou_A_criminal_of_war,"Dec 11, 2023 · 8:02 AM UTC",0,0
379,https://twitter.com/Kupiparis/status/1733789210891481578#m,Heil Netanyahou !,"Dec 10, 2023 · 10:02 AM UTC",0,0
9303,https://twitter.com/ribeyegingerale/status/1734750553597530550#m,Hamas could surrender.   Or you could leave. 🤷🏻‍♂️,"Dec 13, 2023 · 1:42 AM UTC",0,0
125,https://twitter.com/cawrkr/status/1734749081329619172#m,Having Biden in office was a dream come true for Putin and Hamas.,"Dec 13, 2023 · 1:36 AM UTC",0,0
4159,https://twitter.com/KINGGOATGOAT/status/1734750087484481776#m,How are we only down 10,"Dec 13, 2023 · 1:40 AM UTC",2,1
5508,https://twitter.com/ledarsidorna_se/status/1734746093714350224#m,"#hamas var fram till 2019 enligt sina egna stadgar officiellt #MuslimBrotherhood väpnade gren. Hamas bygger fortfarande sin politik på nätverksorganisationens ideologi.  Mellan @BiskopMartin @svenskakyrkan  och @SwedishPM @moderaterna står Mahmoud Khalfi, imam i Stockholms moské. Enligt Khalfi bekänner sig moskén till Brödraskapets nätverk och ideologi.   Detta är uttalat av honom själv i intervjuer i @dagensnyheter och @ETC_redaktionen   Brödraskapet är förbjudet i Syrien, Saudiarabien, Egypten med flera länder. Det har även fått en motsvarande fatwa på sig av sunniislams mest inflytelserika shura-råd vid al Azhar-universitetet i Kairo som orena och förbjudet att samverka med.  Det är av den anledningen som al Azhar inte gästar moskén i Stockholm för teologisk vägledning.  End of message.","Dec 13, 2023 · 1:24 AM UTC",6,1
1860,https://twitter.com/RMersh/status/1734739520837329243#m,Gaza UN = Hamas,"Dec 13, 2023 · 12:58 AM UTC",0,0
710,https://twitter.com/Doooolz/status/1734709788464787854#m,It's the same reason u will never mention 1. the intense blockade put on Gaza wen Hamas won its election 2007. 2. never will u mention IDF slaughtered over 200 Gazans in peaceful protests 2018. If u want to blank out everything prior to Oct 7th. We blank out Oct 7th too.,"Dec 12, 2023 · 11:00 PM UTC",4,1
2420,https://twitter.com/DonBarnard14/status/1734739216146341889#m,"You should be more worried about being declared, terrorism supporters, and financers of terrorism. And tried for the double war crimes of Hamas targeting Israeli civilians in terrorism attacks and then Hamas using your agency employees, and Palestinian civilians as human shields","Dec 13, 2023 · 12:57 AM UTC",0,0
4105,https://twitter.com/BaldDwarf/status/1734749432975872117#m,"But Hamas started the war, and it was supported by most of the “civilian population” of Gaza. What are the complaints against Israel?","Dec 13, 2023 · 1:37 AM UTC",1,0
75,https://twitter.com/KerimaRenard/status/1734567522622382298#m,"Arrêtes mnt lâches lui la grappe ,elle ne va plus ds ton sens tu veux l achever ,je suis contre terrorisme mon pays l a vécu 10a la décennie noire Hamas est terroriste mais les sionistes j en pense pas -oui Netanyahou et son govt c est des terroristes aussi #Palestine_Genocide 🇩🇿","Dec 12, 2023 · 1:34 PM UTC",0,0
8615,https://twitter.com/RiseAga3/status/1734736872017195033#m,"Have you seen the 9/11 footage? That was 22 years ago and no arrests. It wasn't Hamas. It wasn't Saudi, Pakistan, Yemen or Iran. Who was it? What happened to the USS Liberty? Same perps. Outraged about that too?","Dec 13, 2023 · 12:47 AM UTC",0,0
7595,https://twitter.com/Pmartin3231/status/1734750932909383854#m,And what power does Raleigh have regarding a ceasefire between a country fighting terriost groups….nothing!  Hamas is a Terrorist group,"Dec 13, 2023 · 1:43 AM UTC",1,0
7425,https://twitter.com/Football_zx81/status/1734710473805693080#m,"Except nobody got raped, or burned by Hamas, and those cars were destroyed by IDF helicopters & the kibbutz by IDF tanks, all the evidence is there & it will come out properly soon & Netanyahu is going down with all this, laugh all you want but I’m not a conspiracy theorist,   the evidence is all there 👇🏼  1 - Israel got busted for using an image of a dead Kurdish fighter who died fighting Hamas from a few years ago to say it was an Israeli raped at the festival  Muslims know they go straight to hell if they rape  2 - There was also no beheaded babies, the CNN reporter who made that claim apologised for false info and even the Whitehouse retracted it, only one infant died that that was in crossfire from Israel’s indiscriminate fire which killed many Israeli’s (don’t take my word for it, plenty of Israeli’s have come forward as eye witnesses  3 - There were no burnt bodies because of Hamas, IDF SPOKESPERSON themselves said they made a mistake, that’s why the number got revised down from 1400 to 1200, they said ‘the bodies were so badly burned we thought they were ours’ turns out they were hamas,  Well how did they die? From hellfire missiles fired by apache helicopters at the cars at the festival, ohhhh guess who else was in those cars? Yes Israelis (Ask yourself how can guys on machine guns cause that much to that many cars)  4 - You see all those kibbutz buildings that were caved in and with massive holes through the walls? Yeah guys with machine guns can’t do that much damage! They happened by Israeli tanks (don’t take my word for it, Israeli tanks X  5 - Nearly half of those who died were military ( Israel published all the names of those who died in one image ) and if you zoomed in all the names began with either captain, Sergeant, Colonel etc, they then realised that is telling on themselves and deleted it! See since they are the occupying force, even in international law that is fair game  Hamas came to take hostages and only kill IDF, since the world has been informing their plight, and ignoring the fact Israel has thousands of women and children YES CHILDREN in Israeli prisons, and it has worked, since Oct 7th  the entire world has educated themselves and found out just how bad this apartheid is and how bad the Israeli opression is  Piers Morgan is an evil bitter sad twisted old man   Truth hurts I guess ;)","Dec 12, 2023 · 11:03 PM UTC",13,2
1967,https://twitter.com/plumbpix/status/1734741322349809934#m,"Funny, I saw Hamas behead someone that they recorded with their own go-pro.","Dec 13, 2023 · 1:05 AM UTC",0,0
4721,https://twitter.com/BuggaThe/status/1734736041867944221#m,"Only one person applauding and rewarding acts of terroism in this conversation, and it's not me. It's even better to know you're willing to sympathise with terroists. There are no moral convictions in that.  This war would end today if the hostages were released and Hamas surrendered. Don't forget that.","Dec 13, 2023 · 12:44 AM UTC",0,0
1008,https://twitter.com/JimmyTheJeww/status/1734736037102940458#m,"DON'T CARE. YOU VOTED FOR HAMAS TO START A WAR. THERE ARE NOOOOO INNOCENT PEOPLE IN GAZA...THIS IS HOW YOU RAISE YOU KIDS TO FOLLOW THE FALSE PROPHET MOHAMMED AND ALLAH THE MOON GOD DEVIL AND TO HATE & STAB JEWS. SICK. ARE YOUR PARENTS FIRST COUSINS,  MCBC?","Dec 13, 2023 · 12:44 AM UTC",0,0
6679,https://twitter.com/Vytauta57404454/status/1734735711662735556#m,If you can't condemn the actions of Hamas on October 7th. you won't understand Piers.  And that's literally your problem.,"Dec 13, 2023 · 12:43 AM UTC",0,0
4177,https://twitter.com/eserebryany2/status/1734747799210594502#m,Are you serious there are hundred of videos from Hamas and victims phone and numerous cameras from security cameras. This is disgusting,"Dec 13, 2023 · 1:31 AM UTC",0,0
1249,https://twitter.com/PoufPate/status/1733941037880463822#m,Mais que vous êtes naïf ! On a les preuves que c était la stratégie de Netanyahou pour contrer le Fatah. Sinon pourquoi un israélien escorterait le quatari et sa valise. Ça s appelle la politique et ça pue.,"Dec 10, 2023 · 8:05 PM UTC",1,0
6981,https://twitter.com/Schicktopia/status/1734739811582239068#m,"As long as the ceasefire reads something like this:  Dear Hamas terrorist guys who hate women, LGBTQIA+, general civil rights for any citizen, anything that is “other”, and hold innocent people HOSTAGE….  Fuck Around, Find Out!   Until then, NUTS.","Dec 13, 2023 · 12:59 AM UTC",1,0
5336,https://twitter.com/hypno_tree/status/1734751990259794345#m,4. Participants of 10/7 called their families to brag a out the civilians they'd murdered. 5. The leaked summary of the meeting between Hamas and the Ayatollah Khamenei has Iran refusing to intervene partially because violations of Islamic law including rape and child murder.,"Dec 13, 2023 · 1:47 AM UTC",1,0
7567,https://twitter.com/mr_lovermxn/status/1734750649328234525#m,"Good thing this isn't against Hamas Israel has oublically admitted that only 1/3 of the deaths in Gaza were members of Hamas, and this assumes you can trust their count, which you can't https://www.google.com/amp/s/www.timesofisrael.com/idf-officials-2-civilian-deaths-for-every-1-hamas-fighter-killed-in-gaza/amp/","Dec 13, 2023 · 1:42 AM UTC",0,0
7067,https://twitter.com/Ana79688022/status/1734741430826909787#m,"So Hamas aren’t terrorists is what you’re saying? Their religion (Islam) that was literally spread by the sword by a warlord and throughout history has caused death and destruction wherever it goes, is peaceful?  Yeah, go ask Ireland and France.","Dec 13, 2023 · 1:06 AM UTC",0,0
9610,https://twitter.com/ogeday_nigar/status/1734738687148089506#m,"Israel uses civilians as human shields.  Zionists, who were unable to achieve success against Hamas on land, did every inhumane thing in this war.","Dec 13, 2023 · 12:55 AM UTC",15,3
6431,https://twitter.com/ztisdale/status/1734739168717132040#m,Did they tell Hamas to surrender?,"Dec 13, 2023 · 12:57 AM UTC",16,3
1606,https://twitter.com/hakito19/status/1733863314302628054#m,"Qu elle est conne mon dieu!!!  Vous dites des mensonges, renseignez-vous avant de parler Israël est un pays de terroristes. Netanyahou devra être condamné pour génocide.","Dec 10, 2023 · 2:56 PM UTC",0,0
8814,https://twitter.com/TragdoorO/status/1734738774683476212#m,Hamas needs to surrender for the people of gaza,"Dec 13, 2023 · 12:55 AM UTC",0,0
8804,https://twitter.com/shaig/status/1734743987158700190#m,"I don't understand the LGBTQ+ support for Hamas & Palestinians.  Are they aware of how their community is treated there?  They literally get killed.  Do they know that the only pride parade in the middle east happens in Israel?  Also, no more ceasefire?  no peace?","Dec 13, 2023 · 1:16 AM UTC",141,41
1413,https://twitter.com/ChambJoe/status/1734165191904907279#m,"peut être fait elle référence au fait que l'état d'Israël s'était déclaré laboratoire du monde, et que le même Netanyahou qui refuse les cesser le feu à justifié les études bidonnées de Pfizer en faussant tous les résultat qui remontaient?","Dec 11, 2023 · 10:56 AM UTC",1,0
432,https://twitter.com/Camraman61/status/1734746999709134884#m,Congrats to Hamas for starting the war. Are you guys happy now  ?,"Dec 13, 2023 · 1:28 AM UTC",0,1
1155,https://twitter.com/mehhdi_e/status/1733793015620096437#m,"Ouais, et a ce moment là il a tué son peuple et par magie Daesh est arrivé à ce moment là -_- Netanyahou est derrière tout ça. avec les Emirats arabes unis, le Qatar et Israël du coup ..","Dec 10, 2023 · 10:17 AM UTC",2,2
9569,https://twitter.com/enigma92241979/status/1734744541079466028#m,This is what Hamas did to Israeli babies & now unfortunately Hamas’ attack has done this to You!,"Dec 13, 2023 · 1:18 AM UTC",0,0
7044,https://twitter.com/mickhail/status/1734739998979879377#m,Former Hamas hostages Maya and Itay Regev speak out - The Jerusalem Post https://m.jpost.com/israel-news/article-777486,"Dec 13, 2023 · 1:00 AM UTC",0,0
7384,https://twitter.com/sky42287/status/1734742811591975277#m,Hamas started this war on October 7 by murdering and kidnapping civilians including babies.  Hamas is 100% responsible for deaths on both sides.,"Dec 13, 2023 · 1:11 AM UTC",0,0
9150,https://twitter.com/Valhallaah/status/1734466987668164999#m,"Yg Pro Hamas, Kalau udh ☕️ Dengerin penjelasan ini ya 👇 Aku jamin kopinya pait kalau tanpa gula 😜😜","Dec 12, 2023 · 6:55 AM UTC",104,69
232,https://twitter.com/Kuwait_KW01/status/1734274282459480335#m,Little girls were terrified following an Israeli bombardment that was close to them.    #SAVE_GAZA_CHILDREN #IsraeliNewNazism #Israel_is_a_terrorist_organization #netanyahou_biden_are_terrorists_and_war_criminals,"Dec 11, 2023 · 6:09 PM UTC",0,0
5181,https://twitter.com/Tattenhallview/status/1734737660348961018#m,"Adam needs to canvass people on the doorstep, a lot of people just would not vote for Corbyn as he was seen as anti british and Hamas supporter. They just would not have that and voted for Boris. They see it as two bad choices","Dec 13, 2023 · 12:51 AM UTC",0,0
808,https://twitter.com/frn_ton/status/1734104065586479208#m,Archives 📚   •Vidéo des 1990s:  •Grand Rabbin Menachem Mendel Schneerson en discussion avec Benyamin #Netanyahou   •Sujet de la conversation : l’arrivée du Mashia’h.  •Israël 🇮🇱 : une démocratie ethno-religieuse ?  •Quelle est la suite après l’arrivée du Mashia’h ?,"Dec 11, 2023 · 6:53 AM UTC",17,5
6648,https://twitter.com/lazzaaus/status/1734747622748082616#m,What a piss weak group is Hamas ? Hidding in a tunnel ! C’mon time foe them to get their big boy pants and fight 😀,"Dec 13, 2023 · 1:30 AM UTC",0,0
4652,https://twitter.com/Dermot1957/status/1734751650563453288#m,"Wasn’t it close to a 120 nations support in the General Assembly? So have a go at them, those wanting the ceasefire. Hamas are scum & hope they get wiped out. But White Rights just see it as an opportunity to have a go. Whistle away mate 👍","Dec 13, 2023 · 1:46 AM UTC",0,0
8330,https://twitter.com/Ernesto64327628/status/1734747272896786879#m,"Mossad: sir we discovered that Hamas is hiding inside an hospital to use as an human shield to if we attack civilians die and our reputation is damaged. Netanyahu: Gray job Mossad, now let's go bomb the hospital!","Dec 13, 2023 · 1:29 AM UTC",1,1
5732,https://twitter.com/HelloImage80/status/1734743581821182324#m,Keep trying @cafreeland you are the ones that invited a Nazi to parliament and now you support a cease fire that will only benefit the Hamas terrorists. There is good reason for you plummeting in the polls.,"Dec 13, 2023 · 1:14 AM UTC",0,0
2218,https://twitter.com/wakeupa98740152/status/1734738878085632333#m,Israel says it is trying to isolate Hamas fighters during their bombardment of Gaza but the video evidence shows they are lying.  Their primary targets are innocent children because its part of their psyop campaign to inflict emotional pain on Palestinian parents.,"Dec 13, 2023 · 12:55 AM UTC",0,0
8069,https://twitter.com/SamuelLealG/status/1734748352321843237#m,"Y si no se liberan del yugo de Israel, ¿cómo vivirán las mujeres y niños palestinos?  Por cierto, confundes a Hamas con los talibanes","Dec 13, 2023 · 1:33 AM UTC",0,0
7490,https://twitter.com/gill_godwin/status/1734733867674697884#m,"Hamas may have started this Anthony, but surely the world needs to find a solution before every man woman and child in Palestine is obliterated.","Dec 13, 2023 · 12:35 AM UTC",19,1
3735,https://twitter.com/haaretzcom/status/1734668192130244797#m,"Since the October 7 massacre, every day seemingly brings more stories about alleged connections between Hamas and UNRWA and its institutions in Gaza https://www.haaretz.com/middle-east-news/palestinians/2023-12-12/ty-article-magazine/.premium/how-unrwa-became-the-second-most-important-organization-in-gaza/0000018c-5deb-d798-adac-fdefaf450000","Dec 12, 2023 · 8:15 PM UTC",102,70
6849,https://twitter.com/DriverRaptor/status/1734744997717766452#m,Yes! Defund Hamas University.,"Dec 13, 2023 · 1:20 AM UTC",0,0
1379,https://twitter.com/rodriguez_57013/status/1734744681349607640#m,Lo hacen porque 🇮🇱 en este momento tiene el objetivo claro contra Hamas y Hezbollah. Apenas terminen con ellos van a seguir los hutíes. El terrorismo es el peor de los males. Muerte al terrorismo islamico ✊.,"Dec 13, 2023 · 1:18 AM UTC",0,0
8049,https://twitter.com/CommonSensRepub/status/1734751710432641218#m,Hamas has plenty of food. Go into the tunnels with the rats!!,"Dec 13, 2023 · 1:46 AM UTC",0,0
4281,https://twitter.com/VDHanson/status/1711526451227619620#m,"They Kill, While Our Government Tweets and Deletes….  If wild reports are true that the inhuman Hamas will execute dozens of civilian hostages, and if it is further accurate that there are rumored Americans among them—and if Americans then are to be executed by Hamas—aside from a military response, the United States will have to change radically its policies in the Middle East.  In the last 32 months they have been proven utterly disastrous. Hamas has gone full ISIS, and is now in addition reportedly beheading captured Israeli soldiers.  Note that the Mahmoud Abbas, “president” for life of the  PNA, and a recipient of U.S. aid, has been cheering on Hamas.  So of course have the usual suspects, such as the hard Western Left, the Ivy-League pampered student crowd, the Squad constituencies, the Taliban, Qatar, especially Iran, the parent of the current mass killing, and even Turkey.  Is it the mass mutilations, the rapes, the desecrations of corpses, the beheadings, the murdering of women, the elderly, and children, that so excites them all—as if they were gleefully watching sacrificial victims marched up to the top of an Aztec temple in ancient Tenochtitlán?  Or rather is their frenzy due to unspoken terror that Hamas at last has gone too far in its premodern savagery? There are now no more of its patrons with the power to call off the IDF. And so they may finally get the existential war that Hamas always for decades had bragged about and begged for.  And the proper response to all this here in the U.S.?  All monies to the West Bank and Gaza should be immediately cut off. The Iran transfers, if our State Department’s pleas are correct that they are not yet finalized, should be stopped immediately.  Sanctions and embargos should be placed on all Iranian exports. The alternative would be to keep subsidizing those who provide the wherewithal for murderers, rapists and precivilizational mutilators.  If it is true that Hamas killer-masterminds have been residing in Qatar, and, as often has been alleged, enjoying Qatar as a financial clearing-house for terrorist operations, and given Qatar has been blaming Israel for its own murdered, then why do we persist in basing the United States Central Command (USCC) and United State Air Force Central Command (USAFCC) at Qatar government facilities?  There are, of course, realist arguments for our relationship with Qatar. But the world in the Middle East has now irrevocably changed and we need to make the necessary adjustments and separate from this de facto Al Jazeerist enemy.  Expect some terrorists to attempt to join the swarm at our open border. And soon “refugees” from Gaza and the West Bank will be likely demanding asylum here in the Great Satan.  In reaction, we should not only bar all travel from Palestinian territories into the US, as well as from Iran and Qatar, but yank all visas of any of those nationals who currently reside in the U.S. and send them home to enjoy the advantages now offered on nightly video displays in their own native countries.  The national security team of this administration—gifts from the failed Obama administration that is responsible for much of the current Middle East mess— remains confused and inept.  And that’s a charitable assessment. It of course starts at the top.  Joe Biden is neither physically nor cognitively up to the task of Commander in Chief in a crisis. He has more or less disappeared other than offering an occasionally brief appearance where he mumbles about standing with Israel and then vanishes again.  Secretary of State Anthony Blinken recently deleted a tweet calling for an immediate cease-fire–music to the ears of Hamas and Iran.  Why? Does he believe it is moral to allow Hamas to murder 900 Jews, beat their chests about such savagery, and then head home with human trophies to be tortured and executed without a response?  Blinken  noted that he and the Turkish foreign minister had talks that led to such an absurd statement.  And what about Turkey, the erstwhile Obama key to the Middle East?  Its intrusive armed drone was shot down recently in Syria by the US Air Force and remains an unapologetic pro-Hamas partisan.  And whether long-term it can remain in NATO—long opposing Sweden’s entry, chronic overflights of the Greek islands in the Aegean, supplier of weapons to Russia, threatening to send missiles into Athens, a security risk anytime it receives US weapons—is a real concern, given it has the largest, non-US army in NATO and hosts a nuclear-armed U.S. base.  Blinken also blasted critics who deplored his outreach to Iran, disparaging them as misinforming and misinformed.  He is petulant because he knows that the Iranian expectation of an upcoming $6 billion US-driven cash transfer (another sick idea to buy back hostages from a murderous Tehran) gives them in the here and now fungible opportunities to send more cash and arms into the hands of anti-Israeli terrorists.  As far as Iran’s role in the Hamas orgy of killing, Blinken also declared that there is no evidence of  ""anything that shows us that Iran was directly involved in this attack, in planning it or in carrying it out.”  No one but you, Secretary Blinken, believes that.  When one remembers Blinken’s Palestinian Affairs office in the State Department and its even worse ceasefire tweet, which, like Blinken’s, disappeared without comment, the appointment of the Iranian megaphone Robert Malley (currently under investigation by the FBI) as our point man on the bankrupt Iran Deal, and Blinken’s recent brag about all the hundreds of millions of dollars we have sent to the Palestinians, the picture is one of partisan incompetence.  That pattern goes all the way back to the 2021 Chinese humiliation in Anchorage of both Blinken and Jake Sullivan.  Or perhaps both were suspect even earlier when we recall it was campaign honcho Blinken who on the eve of the 2020 election apparently thought up the nasty idea of calling on ex-interim CIA director Mike Morell to round up 51 intelligence “authorities” to lie to the American people that the Hunter Biden laptop under FBI wraps was somehow a product of “Russian disinformation” and not authentic (a claim even Hunter Biden could not make).  That gambit was designed to fuel Biden in the upcoming debate and indeed warp the election itself. And it did.  National Security Advisor Jake Sullivan has a similar politicized record, as one of the principles seeding the 2016 Clinton-campaign lie that a mythical Trump server was communicating with the Russians and thus proof of “Russian collusion”.  Sullivan, remember, just a week before the Hamas slaughter assured us that ""The Middle East region is quieter today than it has been in two decades.”  So Hamas kills, while we tweet and delete….","Oct 9, 2023 · 11:37 PM UTC",45252,2095
9249,https://twitter.com/jennife17272807/status/1734750522702229891#m,"Actually,they can & have.The ""majority of the people support them"" polls are skewed both Hamas and Fatah run dictatorships that arrest and torture political opponents, a problem more severe in Gaza than on the West Bank. So voters responses may reflect fear rather than preference","Dec 13, 2023 · 1:42 AM UTC",0,0
7116,https://twitter.com/OperaSaboen/status/1734495569975050644#m,"TERORIS ZIONIS PAKAI STRATEGI  NYEDOT AIR LAUT UTK MEMBANJIRI TEROWONGAN HAMAS.  TETAPI FAKTANYA AIR LAUT YG DIPOMPA, KELUAR SENDIRI DI LUBANG LAINNYA😁  TEROWONGAN HAMAS ITU SEPERTI KOTA BAWAH TANAH, RUMIT, PENUH LIKU² SPT LABIRIN, KRG LBH 500KM  PANJANGNYA.  #JulidFiSabilillah","Dec 12, 2023 · 8:49 AM UTC",26,1
9166,https://twitter.com/MSamuelSherwood/status/1734744094855872870#m,"Israel has over 1,500 terrorist prisoners and Hamas doesn’t want them in trade for hostage. Why? Because most of the hostages are dead and they don’t want to reveal that until Israel is locked into a cease fire.","Dec 13, 2023 · 1:16 AM UTC",0,0
8196,https://twitter.com/Cesa_r3535/status/1734750630785282533#m,Habrá paz luego que aniquilen a hamás. Luego le toca a Hezbollah.,"Dec 13, 2023 · 1:42 AM UTC",0,0
4712,https://twitter.com/dugler60/status/1734739879584743515#m,I’m sure hamas will agree 🙄,"Dec 13, 2023 · 12:59 AM UTC",0,0
1,https://twitter.com/AgnsLambert7/status/1734333664140398783#m,"Les services de renseignements israéliens savaient que le Qatar finançait la branche militaire du Hamas mais ignoraient que ce dernier avait prévu une attaque massive en Israël et n'ont donc pas pu prévenir Netanyahou and Cie. Bizarre, bizarre.","Dec 11, 2023 · 10:05 PM UTC",0,1
4,https://twitter.com/Diab0l029/status/1734175566452896133#m,"Y'en a qui disent que ce sont des dommages collatéraux donc insignifiants ou des animaux comme dirait #Netanyahou 🤮🤮  Perso je sais où sont les 💩 car j'aime trop les animaux. Paix pour la #Palestine, le peuple israélien et palestinien !","Dec 11, 2023 · 11:37 AM UTC",2,0
3556,https://twitter.com/leekern13/status/1734512512836714948#m,Good morning wankers  Carry on wasting your breath saying anything other than demanding the surrender of Hamas and the release of the hostages,"Dec 12, 2023 · 9:56 AM UTC",572,344
623,https://twitter.com/radioshalom94_8/status/1734288438420025800#m,"L'ambassadeur ukrainien en Israël critique Poutine : ""Il perpètre un génocide puis sermonne Netanyahou. Il a l'audace de faire la morale à Netanyahou sur 'la catastrophe humanitaire dans la bande de Gaza', dit-il","Dec 11, 2023 · 7:05 PM UTC",3,1
9256,https://twitter.com/michaeltaube/status/1734746799456334157#m,"+1. Hamas is a bloodthirsty terrorist organization whose raison d'être is to exterminate Israel. They can't be negotiated with. They don't want peace. They won't honour an ""immediate ceasefire."" Trudeau, Joly and the Liberals are about to embarrass our country again. Shameful.","Dec 13, 2023 · 1:27 AM UTC",14,1
1243,https://twitter.com/HseyinErmeyda12/status/1734204573093412981#m,🇮🇱=F”CK ISRAEL  #Netanyahou_A_criminal_of_war #Netanyahu_terrorist #sunak_A_criminal_of_war,"Dec 11, 2023 · 1:32 PM UTC",0,0
5361,https://twitter.com/elderofziyon/status/1733679147061330003#m,"For those disagreeing, Israel has no intent to destroy Palestinians as a group.  If they wanted to they would act completely differently.  Hamas has genocide in their charter.","Dec 10, 2023 · 2:44 AM UTC",52,10
